id,source,ambientTemp,latitude,longitude,time
2WWQCj3obshLelUN37yZkW3y0iH,,7.5,60.35,5.38,2023-10-09T10:02:10.212Z
2WWQCjMP2p8RzRTTx4p6gdvOceU,,19,53.58,7.74,2023-10-09T10:02:10.212Z
2WWQCo0VofWUXF4xG3aKeeXr71z,,17.5,37.89,-122.26,2023-10-09T10:02:10.428Z
2WWQCiDoHWMc7YEEkGt9ftpZkRp,,33.5,33.51,-111.9,2023-10-09T10:02:10.682Z
2WWQCmC1thSmP3B9TM2RrCtU6MJ,,21,27.36,-82.45,2023-10-09T10:02:10.715Z
2WWQCmPK4dr20JSAWF1ibdIqwdd,,29.5,33.8,-111.88,2023-10-09T10:02:10.923Z
2WWQCknw9aHKy7ARqTwTCIDoBzP,,17,-35.19,149.16,2023-10-09T10:02:10.924Z
2WWQCjErTkGNFQ5ki0vASvdZMhq,,25.5,49.16,-122.81,2023-10-09T10:02:10.924Z
2WWQChuKR6Pg2rtKMgMVmQNfbzv,,12.5,41.89,-87.94,2023-10-09T10:02:10.924Z
2WWQCvgzJEi8CBAPYxdci0n88UK,,22,49.14,8.32,2023-10-09T10:02:11.057Z
2WWQCsSPxPZrMyQWmWrWhnox4UL,,29.5,33.62,-117.61,2023-10-09T10:02:11.058Z
2WWQCsVqrTaHtYwH2CtXADNSCgH,,16,39.52,-119.83,2023-10-09T10:02:11.224Z
2WWQCvC1NoNuoiaf1O86YYyLW7W,,18.5,43.04,-89.48,2023-10-09T10:02:11.418Z
2WWQCqOFA9QAi9jt7w0Us1jKtRI,,21,51.22,4.24,2023-10-09T10:02:11.431Z
2WWQCvLc6rpGnyjaxzsygaJQrnk,,10,52.77,13.65,2023-10-09T10:02:11.679Z
2WWQCus5OVNIkvfTLH3k9fm6opA,,23,36.04,-115.31,2023-10-09T10:02:11.734Z
2WWQCwmIJkVXhTRlB2t1FAhKrkX,,23,-28.82,153.54,2023-10-09T10:02:11.733Z
2WWQCvJbd8BTLf7wop1h79Lw89o,,19.5,49.87,8.66,2023-10-09T10:02:11.734Z
2WWQCsVssb6JTOWoUZyHOirDF2v,,12,37.64,-118.97,2023-10-09T10:02:11.918Z
2WWQCrwngbwhqCJgD0Br9oftj2Q,,13,49.88,-119.37,2023-10-09T10:02:11.919Z
2WWQD38NzeXBIG5NJ5Kraey7bqQ,,24,22.29,113.95,2023-10-09T10:02:12.214Z
2WWQD5pfv53H9XIRx4qApi8mrZV,,17,41.05,-73.49,2023-10-09T10:02:13.227Z
2WWQD9XueMGHaE1Oe1Cam1sZvwp,,13,49.88,-119.51,2023-10-09T10:02:13.696Z
2WWQD8P09B86Lgo0xYfppwtyTPC,,17,52.74,-2.54,2023-10-09T10:02:13.73Z
2WWQD6w5kowE1VNzoifG5heUVjX,,7,48.92,18.01,2023-10-09T10:02:13.73Z
2WWQDFTfMIs24HxE0ol2ja9ZdO0,,7,44.99,-93.39,2023-10-09T10:02:14.101Z
2WWQDGQ529Q1hziWue1ccAAWoPk,,22,47.43,8.36,2023-10-09T10:02:14.101Z
2WWQDJ4sRUrSQCWyzm3SDNVpWQk,,12,37.64,-118.97,2023-10-09T10:02:14.101Z
2WWQDIFk2GMikjf8LkX7ltMWcen,,20,38.92,-84.66,2023-10-09T10:02:14.226Z
2WWQDQqzuZ9jIHfKLHEcyta1S0J,,24.5,39.65,2.87,2023-10-09T10:02:15.119Z
2WWQDOw6KU9xZB1H9lObXriC1B8,,24,33.06,-117.21,2023-10-09T10:02:15.118Z
2WWQDMt3kH2FKJ4yDK6Ew2Vyxrk,,8.5,45.94,-72.45,2023-10-09T10:02:15.135Z
2WWQDS3MoO8lioeHRJdSIXIIVMK,,20.5,36.63,-119.63,2023-10-09T10:02:15.234Z
2WWQDN1VYWgHlKs31LFV7VLBkXm,,27.5,33.16,-117.2,2023-10-09T10:02:15.61Z
2WWQDLFpY7UXguUay7Y38V68TyW,,19,33.85,-118.1,2023-10-09T10:02:15.701Z
2WWQDOvyWN2f2vsOP890oILvv3r,,25.5,34.15,-117.95,2023-10-09T10:02:15.701Z
2WWQDPgr0JNcpKh371OodiOguX3,,28.5,28.23,-81.3,2023-10-09T10:02:15.71Z
2WWQDNK2OPWxLvqlWaZk1aAM9u9,,27.5,45.5,9.78,2023-10-09T10:02:15.71Z
2WWQDRr9ihR3Ao1Zbf5Q9Jj9rrB,,21.5,36.96,-120.06,2023-10-09T10:02:15.71Z
2WWQDWYUSya5i8avJg2RNOwLF6c,,21.6,34.1,-118.32,2023-10-09T10:02:16.206Z
2WWQDTso1aACVDPxFK206zvYU4S,,25,30.16,-97.96,2023-10-09T10:02:16.252Z
2WWQDV09SthDYkzIIdQJkY8PmbU,,17,53.5,8.5,2023-10-09T10:02:16.717Z
2WWQDeRawz5zH9j8QspGrRYaQtv,,14.5,37.25,-121.77,2023-10-09T10:02:17.167Z
2WWQDhL7GdPTTePXe4cFyRgO1iJ,,23,33.72,-118.02,2023-10-09T10:02:17.178Z
2WWQDb8lHl6TmZOx8hHSvmBTqoZ,,24,49.25,-122.89,2023-10-09T10:02:17.204Z
2WWQDddv5l4G76szC3zDpnCuSvY,,28.5,28.23,-81.3,2023-10-09T10:02:17.204Z
2WWQDaGrN7vNWFDxijkPm85AGgL,,19,33.85,-118.1,2023-10-09T10:02:17.695Z
2WWQDlhB5W22CGfcVWNT6tgXnD4,,21.6,34.1,-118.32,2023-10-09T10:02:18.114Z
2WWQDkzfdWPU9qdFzg4G9gT1a7o,,23.5,32.98,-117.17,2023-10-09T10:02:18.781Z
2WWQDjddVPfRpDOYHcQZ1c1Fv1E,,25.5,38.09,-122.19,2023-10-09T10:02:18.781Z
2WWQDoTzHFzhN8aXgyeTGB51ukL,,25.5,38.09,-122.19,2023-10-09T10:02:18.781Z
2WWQDvpqRG3o4pT4ISbd4kzYRet,,21,27.51,-82.49,2023-10-09T10:02:19.122Z
2WWQDvYMtyKNTc58NFnPp6mhiGn,,13,41.83,-87.68,2023-10-09T10:02:19.135Z
2WWQDtExGsXhuHampd0Rs9oc28F,,11,42.71,-71.17,2023-10-09T10:02:19.279Z
2WWQDrpAFcywYSweXY1Y3Tf6hWn,,10.5,30.42,-87.26,2023-10-09T10:02:19.658Z
2WWQDspseSRnzBVQPEiW1NMB8vN,,10.5,30.42,-87.26,2023-10-09T10:02:19.658Z
2WWQDqKe2qa4iSkFHPcHUP7w0sy,,9,40.96,-73.72,2023-10-09T10:02:19.796Z
2WWQDvAURt53PgdiBzPoLdSrPav,,18,42.1,-87.84,2023-10-09T10:02:19.796Z
2WWQDs7cNVJ0rftffpBgjnKTbG3,,8,41.46,-81.68,2023-10-09T10:02:19.796Z
2WWQE3yEqvzup9ARr7ZAylhTgNO,,9,54.68,25.23,2023-10-09T10:02:20.124Z
2WWQE4V98leewRkBAO8d2ClJZms,,16.5,30.24,-97.76,2023-10-09T10:02:20.779Z
2WWQE16vaLAC4DyfPCFrHDQkH4G,,13,-37.94,145.07,2023-10-09T10:02:20.779Z
2WWQEAlJiY2QrZOEF8C9tiZzeE9,,51,51.12,-1.65,2023-10-09T10:02:21.034Z
2WWQEBBa5zzFTlmn8GveTAUkrL6,,7,59.92,10.75,2023-10-09T10:02:21.142Z
2WWQEAJXMUpyVROpODpQPtUgsZ6,,23.5,42.63,-71.4,2023-10-09T10:02:21.142Z
2WWQECl46FS5RVUrF5hyVLgLnN9,,11.5,52.58,13.3,2023-10-09T10:02:21.235Z
2WWQEAYBGykxX2C2u8qpPG75oxv,,25,33.61,-117.87,2023-10-09T10:02:21.643Z
2WWQE9oG4fnlDW7G4KSl8LlJi0Q,,24.5,39.65,2.87,2023-10-09T10:02:21.643Z
2WWQE65A8nlS8fXLROJ9YqwfzY0,,12,39.07,-94.49,2023-10-09T10:02:21.643Z
2WWQE8hq7Jo3SpRpk7sDENRrxT6,,16,37.66,-122.41,2023-10-09T10:02:21.691Z
2WWQEDOFz5kgnMymTUx1DHPKuee,,21.5,36.96,-120.06,2023-10-09T10:02:22.581Z
2WWQEGI6jhW5yGnWNVYzdkYDH6z,,6.5,50.28,18.74,2023-10-09T10:02:22.598Z
2WWQEESMw7QFyb0KJRGPwmezVpZ,,26,38.74,-9.21,2023-10-09T10:02:22.839Z
2WWQEM7I9K1dkwvcu5lwZb1ppxD,,21,54.9,-1.45,2023-10-09T10:02:23.144Z
2WWQEOuusugINN5WxkwT2yZgPj5,,27,37.91,-4.6,2023-10-09T10:02:23.208Z
2WWQEM1uFmmGuWA03vbXKTa4Hhf,,26,33.12,-117.31,2023-10-09T10:02:23.552Z
2WWQENcIaIFvTYElQ3YsJmMJJt3,,32.5,33.87,-117.79,2023-10-09T10:02:23.648Z
2WWQEKpIQTr8SLda48Z2yot9DoT,,24.5,22.31,114.24,2023-10-09T10:02:23.696Z
2WWQEUHAoLicEFhIfyjq4EZ3Jd3,,12.5,55.9,12.28,2023-10-09T10:02:24.208Z
2WWQETRiGKLy8OGUQgJtXWHvX0K,,33,38.67,-121.17,2023-10-09T10:02:24.312Z
2WWQEWFJ0Wk5ucHQrEk4LL8nWuk,,16,52.49,7.55,2023-10-09T10:02:24.594Z
2WWQEbkewP68TNLfcFL7rHDXh2a,,21.5,36.96,-120.06,2023-10-09T10:02:25.054Z
2WWQEegQMRrKmx7Y4wTGOhEs4wT,,21,28.36,-81.52,2023-10-09T10:02:25.191Z
2WWQEbc1HRDPX6liG2miFUnN8hv,,22.5,37.87,-122.18,2023-10-09T10:02:25.703Z
2WWQEcr9mbGnrRie5KeEgp9912n,,14,51.02,14.23,2023-10-09T10:02:25.805Z
2WWQEfVzLxtZmTfXtOd5PJpRILk,,6.5,59.44,24.77,2023-10-09T10:02:25.867Z
2WWQEiMqaLTemXH7O4Q7xMRs6j5,,15,30.39,-91.07,2023-10-09T10:02:26.269Z
2WWQEoiYFNmqf7ysPaaHcmWjYHg,,28,34.43,-118.54,2023-10-09T10:02:26.881Z
2WWQEvdyldPRRWVLtFKfHp0rtPf,,24.5,39.65,2.87,2023-10-09T10:02:27.227Z
2WWQEx8NS2zl5oYl6ztmvyftmjG,,21,48.1,11.43,2023-10-09T10:02:27.73Z
2WWQF07Y2WcO9JXKJlXbELD66ww,,26,34.14,-118.05,2023-10-09T10:02:28.224Z
2WWQEyyLZNLHkVKLyiWaYftWOj3,,10,33.41,-86.8,2023-10-09T10:02:28.234Z
2WWQF2UJYFtd1ORm0UDUDJj5Hin,,12.9,49.88,-119.5,2023-10-09T10:02:28.317Z
2WWQF1reYTN7tHPsjOZoZYAVxmF,,20,48.9,8.73,2023-10-09T10:02:28.376Z
2WWQEzzAVZv3djzljigiFitHOPp,,25.5,29.74,-95.75,2023-10-09T10:02:28.376Z
2WWQF9EmVtgHEwpAneWueHBB4Ij,,24.5,39.65,2.87,2023-10-09T10:02:29.22Z
2WWQF7BDcKwBK0qKKNNRKdKP1zC,,22.5,51.22,4.24,2023-10-09T10:02:29.895Z
2WWQF9WPFiE4BSyQwXiYnn99M2z,,7.5,43.6,-79.6,2023-10-09T10:02:29.894Z
2WWQF7FRUQxN3cDNRyqP8qrfc88,,4,42.9,-87.94,2023-10-09T10:02:29.997Z
2WWQFKMzqityyb5W3ajTeW97VlZ,,33,26.5,-80.19,2023-10-09T10:02:30.528Z
2WWQFHKRKc7Lw1xUCBcrp9MYk1k,,10,53.56,-113.59,2023-10-09T10:02:30.618Z
2WWQFFV3jLFR70RFK42eyloKvHX,,9,54.68,25.23,2023-10-09T10:02:30.618Z
2WWQFMq0WjRBnUXJ3YusNDfUv8d,,8,43.76,-79.19,2023-10-09T10:02:31.192Z
2WWQFSCrSxxTc9Zx7FVU7ZrY0SC,,29,38.59,-121.29,2023-10-09T10:02:31.192Z
2WWQFRyAyakd4MCjiG1kEUxrZdE,,18,50.59,7.59,2023-10-09T10:02:31.813Z
2WWQFQzWjHfxI6VPrPtlVPagdEq,,16,38.6,-121.54,2023-10-09T10:02:31.813Z
2WWQFVu2Zg5lXvRckvrF6xrWtYW,,20,38.92,-84.66,2023-10-09T10:02:32.1Z
2WWQFW1e03fVpTmpXY4jhCgAeuf,,8.5,43.65,-79.82,2023-10-09T10:02:32.101Z
2WWQFa7qi7pM7ltmLZxSbTFZB79,,23,33.98,-84.26,2023-10-09T10:02:32.121Z
2WWQFWVrklpBznGP3MkkXbhZJU4,,24,33.81,-117.78,2023-10-09T10:02:32.392Z
2WWQFVFIew3xMPUWifwmBp7CiAn,,11,41.77,-70.13,2023-10-09T10:02:32.392Z
2WWQFTwfFTBv8VpYQSB5cOSiyjX,,19,51.38,7.39,2023-10-09T10:02:32.606Z
2WWQFc8Z2qhNT79va6Sw8CYoIrU,,13,51.52,13.4,2023-10-09T10:02:33.619Z
2WWQFedyO9W1JlB1Lp2cxUrMcSV,,22,54.65,-5.92,2023-10-09T10:02:33.708Z
2WWQFc2RnpAZV2BcqmdtKVJzprF,,9,40.71,-73.56,2023-10-09T10:02:33.708Z
2WWQFhc1W0EBsijP6qYvs8tjG8r,,24,33.81,-117.78,2023-10-09T10:02:33.91Z
2WWQFkxDGqKXou2VwgvoLIKyCmk,,20,45.23,11.66,2023-10-09T10:02:34.022Z
2WWQFjC0Fb84aNfOjrhcvErsELd,,12.5,41.91,-87.67,2023-10-09T10:02:34.231Z
2WWQFnwZ47KeypOeOcesAMhzZq8,,20.5,34.04,-118.34,2023-10-09T10:02:34.419Z
2WWQFt6Y3z4JrrQSTM4yoRUiUif,,18.5,29.6,-98.51,2023-10-09T10:02:35.116Z
2WWQFrTxKRgcd7E4RQfJUPFWUAC,,7.5,43.59,-79.78,2023-10-09T10:02:35.158Z
2WWQFxKpTkWwSD7hhjXqS9A262u,,12.5,47.85,-122.18,2023-10-09T10:02:35.654Z
2WWQFwSftI2ZfBEGoiOwG7OsfR9,,24.5,30.19,-97.86,2023-10-09T10:02:35.913Z
2WWQG5VJGfj7KXfj3NRC0SOeb2q,,7.5,39.89,-75.06,2023-10-09T10:02:36.112Z
2WWQG2ux2QWxws02zRPlhuFFIgY,,16.5,47.41,9.34,2023-10-09T10:02:36.156Z
2WWQG4UszfQWnXCubjzoZdinQP3,,19,41.13,-73.27,2023-10-09T10:02:36.407Z
2WWQG4UkYvrOcXc3lWldiehf6dV,,23,40.38,-3.54,2023-10-09T10:02:36.623Z
2WWQG3om2c9DiF5OyYUPe8k4oLb,,17,33.48,-117.59,2023-10-09T10:02:36.623Z
2WWQGCaXuTqdFUb5ayCkowTqsq4,,17,37.88,-122.28,2023-10-09T10:02:37.625Z
2WWQGJyEURgnGmetz1fkfVJZXa7,,11,42.51,-71.16,2023-10-09T10:02:38.623Z
2WWQGJWYJZoD3kdIStyrlRaV7D4,,27,25.84,-80.38,2023-10-09T10:02:38.624Z
2WWQGIJ2KO2e7Z7yN7lWTajK143,,24.5,37.79,-122.39,2023-10-09T10:02:38.628Z
2WWQGKQTJTOShF6OYhqQKzdGZqf,,11,40.67,-73.82,2023-10-09T10:02:38.685Z
2WWQGHKWBcaS15BJZWLxI2EYzE9,,7,36.23,-78.71,2023-10-09T10:02:38.94Z
2WWQGJTVN5lycQqFrl9HtOsx5EI,,29.5,31.99,34.76,2023-10-09T10:02:38.952Z
2WWQGQIq5Xh8brtyTgxq6VNidCv,,18,27.89,-82.2,2023-10-09T10:02:39.172Z
2WWQGQjApWOAoSqsH7xtV41NceL,,3.5,42.36,-73.3,2023-10-09T10:02:39.455Z
2WWQGSNqMnGd2PAz9H0zEqyHx5a,,16.5,53.15,7.97,2023-10-09T10:02:39.675Z
2WWQGTC3BPl9JDeAFeCB6WqDuCI,,9,38.94,-94.8,2023-10-09T10:02:39.988Z
2WWQGTv5F57NT1IwyJML1jE7g2I,,28,45.39,9.15,2023-10-09T10:02:40.016Z
2WWQGXzlvrOWAXcSh95QdesEmYZ,,8,41.46,-81.68,2023-10-09T10:02:40.376Z
2WWQGame9AwWKUhNtRfHHo4ciWm,,15.5,55.88,-4.38,2023-10-09T10:02:40.949Z
2WWQGesMxJ6md8KtLWzCbXGrVUr,,26,38.43,-121.43,2023-10-09T10:02:41.137Z
2WWQGhETthsjpZP60IXCRTXPqFt,,52,51.12,-1.65,2023-10-09T10:02:41.695Z
2WWQGoMqR492nS5gT5Y6iQcsieQ,,11,39.07,-94.49,2023-10-09T10:02:42.005Z
2WWQGpIoMvPGqzZhE67F3hBOBpb,,21,33.07,-117.3,2023-10-09T10:02:42.091Z
2WWQGit8ClVLbJuGN7g8hLEv0fl,,21,33.07,-117.3,2023-10-09T10:02:42.091Z
2WWQGoO8gWiVMg1tDjazT8w23hi,,21,33.07,-117.3,2023-10-09T10:02:42.092Z
2WWQGkYkuYypwOMb9p6F4ZvwRCE,,5,39.47,-75.07,2023-10-09T10:02:42.172Z
2WWQGlyBHooqhvezXEDIEB3McrF,,17,45.14,-93.33,2023-10-09T10:02:42.32Z
2WWQGlMU0cwmT2R0qe0mKnvS42H,,19,37.23,-121.83,2023-10-09T10:02:42.813Z
2WWQGlaH7W42qKIJazPiKF7VduB,,8.5,43.59,-79.54,2023-10-09T10:02:42.907Z
2WWQGjivcZvBp7hH43pVL24h8nK,,28.5,33.89,-117.54,2023-10-09T10:02:42.907Z
2WWQGp89FWC9M5cAf7SqYRWhEKA,,21.5,39.96,32.75,2023-10-09T10:02:42.944Z
2WWQGqNYRgG1vPTO9Xccf5nJ09R,,20,45.39,-122.93,2023-10-09T10:02:42.945Z
2WWQGvPXwfm6d99M9XPb7nVLTCv,,6,34.12,-109.94,2023-10-09T10:02:43.327Z
2WWQGv55U9j15RhccKL5Zax4Jn5,,21,33.07,-117.3,2023-10-09T10:02:43.636Z
2WWQGrI5paAQhhACRSsHDGX7gS1,,9,38.94,-94.8,2023-10-09T10:02:43.74Z
2WWQGutFqYdvzQcDtklmkgWQ6AG,,17.5,50.09,8.44,2023-10-09T10:02:43.741Z
2WWQGxlzCzfRZUaGMhUklz4yo0N,,17,45.14,-93.33,2023-10-09T10:02:43.82Z
2WWQGw8xG8NemAICl3kTBH96Xv4,,8.5,46.82,-92.15,2023-10-09T10:02:43.822Z
2WWQH4EN5PaP7mARNP2LVsuPG1E,,16,38.56,-121.73,2023-10-09T10:02:44.159Z
2WWQGzNncasSkzouL8B1zUUCTMM,,19.5,48.65,12.53,2023-10-09T10:02:44.329Z
2WWQH1hB3OHfH7NqUKIsYsG9jnu,,21,33.73,-117.76,2023-10-09T10:02:44.659Z
2WWQH0LgaC5TJlpuf0x7VDRwiZX,,22.5,37.91,-122.3,2023-10-09T10:02:44.744Z
2WWQH1qZud4i7e3lhzCV20upHpT,,6.5,39.61,-77.75,2023-10-09T10:02:44.749Z
2WWQHDGNpWBM8D8dAJr7yYIq9dk,,20,50.79,4.88,2023-10-09T10:02:45.072Z
2WWQHD3vJXCt1i2GM4sLt4h1TgK,,17,37.88,-122.28,2023-10-09T10:02:45.072Z
2WWQHAqTRO9GLQWaWtCwCw2ebr9,,31.5,32.38,35.02,2023-10-09T10:02:45.244Z
2WWQH7kIMF52VUW7Tdf1swhrYBU,,19,37.23,-121.83,2023-10-09T10:02:45.328Z
2WWQH9xjw2oeCrNaNMf9nNjFNe0,,27.5,28.47,-81.58,2023-10-09T10:02:45.506Z
2WWQHAy7hEg2ScBvFJsOVgjZj8G,,23,35.35,-80.58,2023-10-09T10:02:45.506Z
2WWQH6NDpWYsReaJZYIbkDJnrFT,,8.5,43.59,-79.54,2023-10-09T10:02:45.735Z
2WWQHALaGMJbiKlIt3nqXrCmEZ5,,17.5,51.77,-0.59,2023-10-09T10:02:45.736Z
2WWQH7r4iDL0aEi8v7A31LoT400,,21,51.91,4.48,2023-10-09T10:02:45.736Z
2WWQHIxGAB9lAhEuWhaqMln5Eip,,11,38.13,-87.6,2023-10-09T10:02:46.087Z
2WWQHL8aAj03jQyPw5AJ4078K57,,24.5,22.46,114.19,2023-10-09T10:02:46.237Z
2WWQHEmkOmAkwgEyE4AbxW4QgJM,,20.5,41.24,-95.99,2023-10-09T10:02:46.247Z
2WWQHEhNfmFoMgkqOOJUDHFDe1H,,11,40.68,-73.75,2023-10-09T10:02:46.58Z
2WWQHIyj9ohWj88Wb3n8oJSluzr,,19.5,46.87,9.53,2023-10-09T10:02:46.583Z
2WWQHHwSBT5dHPRTMTVT1cz5TYI,,22.5,37.91,-122.3,2023-10-09T10:02:46.739Z
2WWQHIDdLdhX6N0ScrzXaH1QCcO,,21,39.08,-104.83,2023-10-09T10:02:46.75Z
2WWQHGwtDuecLvTuf3NPVOqcQdv,,7.5,41.52,-90.49,2023-10-09T10:02:46.75Z
2WWQHIiEZy3gAXwFM7OyzsDvmR6,,16,35.74,-80.86,2023-10-09T10:02:46.807Z
2WWQHQWfAQMb5GnCwLN8htTecVB,,29,33.57,-117.58,2023-10-09T10:02:47.084Z
2WWQHSceLrZ0mGv3vzJpT2AAU3R,,22,40.14,-105.13,2023-10-09T10:02:47.209Z
2WWQHNOy6lCGEHW5mKtVzJmzxzg,,19,38.65,-90.32,2023-10-09T10:02:47.253Z
2WWQHM0Ki3LOLdddHPDRxkBP7HS,,24.5,38.64,-9.16,2023-10-09T10:02:47.35Z
2WWQHQWX217n6j3B8xYDqADsbKt,,11,40.67,-73.82,2023-10-09T10:02:47.35Z
2WWQHS2LDYZTPLROeHdCyyotcwx,,10.5,40.76,-73.97,2023-10-09T10:02:47.363Z
2WWQHRxEqifkveNe6AOTzW8VFCn,,23,49.29,-123.13,2023-10-09T10:02:47.827Z
2WWQHMVJFxXoW7oVPNd7gxdoFSs,,14,41.84,-87.65,2023-10-09T10:02:47.827Z
2WWQHQO9eUhjq7dlDVvhIkXn4xM,,25.5,33,-117.16,2023-10-09T10:02:47.867Z
2WWQHS0vmO3K9yo5B7L45oXF9FM,,21.5,51.71,5.34,2023-10-09T10:02:47.87Z
2WWQHOtd9SG3IeoDAxixAFrjsB2,,17,34.11,-118.38,2023-10-09T10:02:47.87Z
2WWQHYyaDVhRQp7R66wGP4gLEgR,,9,38.94,-94.79,2023-10-09T10:02:48.244Z
2WWQHZvitAMsbEpWN15Npm5uqIg,,25,33.74,-118.31,2023-10-09T10:02:48.343Z
2WWQHWiqCc6W3fJcffyRRnt6pAU,,19,37.23,-121.83,2023-10-09T10:02:48.347Z
2WWQHUMma7kGlZct58Er1AqtW6N,,27,30.32,-98.03,2023-10-09T10:02:48.368Z
2WWQHYSbd8cYTqXyhPvj8Wf5kVt,,17.5,30.37,-97.67,2023-10-09T10:02:48.368Z
2WWQHZ1p0JcQ5mQJdzNtt3d7xE5,,21,34.12,-117.91,2023-10-09T10:02:48.569Z
2WWQHZEpfeTcdtYLQQkt3TcDQSX,,17,49.12,-122.71,2023-10-09T10:02:48.827Z
2WWQHe972vYQUglt7eKkBLnRNPK,,27,33.7,-117.75,2023-10-09T10:02:49.076Z
2WWQHgks50qbXPhu7BkVjlFhpZw,,19,51.38,7.39,2023-10-09T10:02:49.686Z
2WWQHoHblXpJvESvTEQV74WM40z,,12,56.19,10.21,2023-10-09T10:02:50.843Z
2WWQHr666OKiFuooqGBejWnPufN,,7,30.73,-86.21,2023-10-09T10:02:51.036Z
2WWQHtunu1jf9yEPYIN8ckR22bV,,18,51.52,7.04,2023-10-09T10:02:51.158Z
2WWQHros6gkxAvMfihuPJNaTLon,,26,37.63,-121.87,2023-10-09T10:02:51.573Z
2WWQHvqFSbAnT85VNZyZpxaBWXH,,17,52.67,-1.84,2023-10-09T10:02:51.626Z
2WWQHx838Yehl0w6WEblZkNnBAb,,30,34,-117.58,2023-10-09T10:02:51.696Z
2WWQHuw6pakFJsDPz240wLVmmds,,4,36.19,-81.88,2023-10-09T10:02:51.963Z
2WWQI5fGfGGFOXYxtFqRTjYM0sA,,7.5,43.6,-79.64,2023-10-09T10:02:52.194Z
2WWQHzODRQnOxoXWPvG30I9Wuvg,,13,38.31,-122.29,2023-10-09T10:02:52.198Z
2WWQI1ZZ80WVYuWPfZ7DM1ZPEcj,,8.5,43.59,-79.54,2023-10-09T10:02:52.463Z
2WWQI1O5Zi0wbZ0LSt1TxeF04Xc,,27,21.33,-157.92,2023-10-09T10:02:52.948Z
2WWQHyuB60uziWVUUryb1PopAHT,,32.5,33.87,-117.79,2023-10-09T10:02:52.949Z
2WWQIDs1Oeo5iLMJUWY1zMXzjjB,,7,50.28,18.73,2023-10-09T10:02:53.049Z
2WWQI9bBxqEgMoJfxdJYtsD1oso,,18.5,34.2,-118.33,2023-10-09T10:02:53.197Z
2WWQIA7zVx1dvjvHaF3NGrPsd0U,,10.5,41.83,-87.65,2023-10-09T10:02:53.204Z
2WWQI9WpSPHAQyWBF25gcsluCoH,,16.5,34.04,-118.54,2023-10-09T10:02:53.457Z
2WWQIDN2CsBf7ILMz7PIZXMoh40,,17.5,48.66,9.41,2023-10-09T10:02:53.457Z
2WWQI90ZSffyVtqLALr5PfVJEqF,,19,45.42,-122.79,2023-10-09T10:02:53.459Z
2WWQI9MNhnjnGzQUGUlrtLPAivy,,17,49.12,-122.71,2023-10-09T10:02:53.459Z
2WWQI8ffmRcmxOxPQ484cWHIjSa,,10.5,41.56,-87.89,2023-10-09T10:02:53.699Z
2WWQI6vFrFvNVf5cmDePOE8psjt,,15.5,36.44,-121.33,2023-10-09T10:02:53.709Z
2WWQIARWITJnEvnGiBDx6s1Y9HG,,26,34.14,-118.05,2023-10-09T10:02:53.956Z
2WWQIA2UFQe0b32DlnOtDl3BgL3,,26,34.14,-118.05,2023-10-09T10:02:53.956Z
2WWQILltNBzYYmF4I1PCIvsKk0g,,26,32.78,-117.15,2023-10-09T10:02:54.053Z
2WWQII6pkke9GKmDiqZZml95sxK,,30,38.23,21.74,2023-10-09T10:02:54.462Z
2WWQII24O29DMROsMkBeqK8gQ63,,21,34.21,-119.03,2023-10-09T10:02:54.56Z
2WWQIJguFBenUY7Ca0tl3VAKscP,,29,33.86,-117.6,2023-10-09T10:02:54.699Z
2WWQIMt6P4UM8zlrJs1k8fLc14Y,,21.5,40.49,-3.71,2023-10-09T10:02:55.058Z
2WWQIT0ox6UEr8fz8Tr9trDnvMN,,16,51.05,-113.84,2023-10-09T10:02:55.214Z
2WWQINyp7iI5pHGaADKnIfyItQM,,10,35.8,-78.74,2023-10-09T10:02:55.221Z
2WWQIR1Trn9e0hrLw7dKL7Ph1i4,,16,51.05,-113.84,2023-10-09T10:02:55.215Z
2WWQIR14gWNtqrvu1OqlL9IIq7t,,10,45.39,-73.59,2023-10-09T10:02:55.221Z
2WWQIQVb7tO8EVmhzkB2DhGR2RY,,14,49.89,-119.43,2023-10-09T10:02:55.56Z
2WWQISrWw4dXofta2MzCrhOAC8N,,30,33.93,-117.86,2023-10-09T10:02:55.714Z
2WWQIUUhWoGOo99QPPNX3r6IJT5,,14,45.5,24.29,2023-10-09T10:02:56.085Z
2WWQIZauAer2T20kmQRI2vws9Vt,,22.5,34.17,-118.07,2023-10-09T10:02:56.184Z
2WWQIVK7fJQAQxOyKNapFoBiDpT,,21.5,33.78,-118.05,2023-10-09T10:02:56.184Z
2WWQIaBh7NsL502oti2KC4ZGkjC,,21,46.54,6.65,2023-10-09T10:02:56.206Z
2WWQIV8VCwZg4nvWEjaBc0etrPh,,14,47.72,-122.05,2023-10-09T10:02:56.206Z
2WWQIY0ALCwA1a2Wo8nx6EK8imA,,18.5,41.12,-73.38,2023-10-09T10:02:56.208Z
2WWQIVSTPckJolGrHfBhOsByj92,,26,38.15,-0.96,2023-10-09T10:02:56.562Z
2WWQIX9juJ5OIVnRQ07rnwtv4pV,,18.5,51.43,0.14,2023-10-09T10:02:56.562Z
2WWQIW4lQgN5Xdr6EBIN0zCJJel,,18,49.23,9.17,2023-10-09T10:02:56.562Z
